,Unnamed: 0,ID,tipo_declaracion,ID_video,duracion_video_seg,transcripcion_video,estado_verificado,estado_bloqueo_autor,vistas_video,likes_video,compartido_video,descargas_video,comentarios_video,largo_de_texto
13458,13458,13459,0,1640855925,53,my friends' point of view is that the band metallica is the first and only group to play on all seven continents,0,1,3093.0,796.0,112.0,11.0,2.0,1
13459,13459,13460,0,6779475865,47,my friends' point of view is that violins are constructed from 70 individual wooden pieces,1,1,2112.0,209.0,72.0,5.0,1.0,1
13460,13460,13461,0,3339212399,18,"my friends' point of view is that the oldest surviving song is around 3,500 years old",0,1,4320.0,219.0,30.0,1.0,0.0,1
13461,13461,13462,0,8357095354,12,"my friends' point of view is that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",1,2,845.0,335.0,61.0,3.0,1.0,1
13462,13462,13463,0,1310012901,57,my friends' point of view is that the harmonica is the best selling musical instrument,0,1,3980.0,1062.0,229.0,6.0,2.0,1
13463,13463,13464,0,5861227437,47,my friends' point of view is that the average user checks their mobile phone around 150 times each day,0,1,3121.0,366.0,127.0,2.0,1.0,1
13464,13464,13465,0,3921567277,49,"my friends' point of view is that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,1,6746.0,1832.0,310.0,27.0,7.0,1
13465,13465,13466,0,8781813670,43,my friends' point of view is that kite flying is a professional sport in thailand.,0,1,8339.0,2174.0,554.0,29.0,6.0,1
13466,13466,13467,0,6398954981,36,my friends' point of view is that the biggest passenger bus in the world operates in brazil,0,1,7639.0,2132.0,93.0,36.0,2.0,1
13467,13467,13468,0,9676878773,14,"my friends' point of view is that shanghai, china has the world's longest subway system",0,1,8847.0,803.0,74.0,3.0,0.0,1
13468,13468,13469,0,3672585958,31,my friends' point of view is that one-third of the world’s airports are located in the u.s.,0,1,5449.0,895.0,321.0,12.0,2.0,1
13469,13469,13470,0,9294872553,46,"my friends' point of view is that the city with the largest bus network in the world is jakarta, indonesia",0,1,6709.0,951.0,302.0,23.0,0.0,1
13470,13470,13471,0,3080877950,39,my friends' point of view is that dolphins are mammals,0,1,5677.0,1364.0,487.0,31.0,9.0,0
13471,13471,13472,0,9833872174,31,my friends' point of view is that the cheetah is the fastest land animal on earth,0,1,4031.0,1615.0,257.0,30.0,3.0,1
13472,13472,13473,0,1600656348,31,"my friends' point of view is that a common garden snail has over 12,000 teeth",0,1,3245.0,1378.0,550.0,6.0,0.0,1
13473,13473,13474,0,2922087135,15,my friends' point of view is that an octopus has three hearts,0,1,6301.0,1862.0,456.0,26.0,9.0,1
13474,13474,13475,0,7414963585,32,my friends' point of view is that adult cats only meow to humans,0,1,1930.0,239.0,10.0,3.0,1.0,1
13475,13475,13476,0,8892060879,5,my friends' point of view is that koalas sleep up to 22 hours per day,0,1,2121.0,884.0,300.0,3.0,1.0,1
13476,13476,13477,0,5023255361,56,my friends' point of view is that the hummingbird is the only bird that can fly backwards,1,1,3244.0,714.0,75.0,2.0,0.0,1
13477,13477,13478,0,3129509747,6,my friends' point of view is that halley’s comet won’t be seen again until 2061,0,1,8749.0,2064.0,808.0,3.0,0.0,1
13478,13478,13479,0,5219319286,57,my friends' point of view is that the chinese began to document halley’s comet in 240 b.c.,1,1,8437.0,3604.0,888.0,73.0,15.0,1
13479,13479,13480,0,4532838746,32,my friends' point of view is that neptune radiates more heat than it gets from the sun,0,1,636.0,66.0,3.0,0.0,0.0,1
13480,13480,13481,0,5860135853,8,my friends' point of view is that australia is wider than the moon,0,1,2214.0,389.0,75.0,9.0,3.0,1
13481,13481,13482,0,2024406350,48,my friends' point of view is that sound actually travels in space,0,1,5857.0,2332.0,207.0,32.0,6.0,1
13482,13482,13483,0,5210378980,34,my friends' point of view is that a single day on venus takes 243 earth days,1,1,5961.0,2221.0,7.0,29.0,2.0,1
13483,13483,13484,0,8724904070,42,my friends' point of view is that the sun takes over one earth month to make a full rotation,0,1,1517.0,283.0,75.0,0.0,0.0,1
13484,13484,13485,0,2585753731,38,my friends' point of view is that there’s a planet made of diamonds two times the size of earth,0,1,9899.0,210.0,35.0,2.0,0.0,1
13485,13485,13486,0,7594694975,12,my friends' point of view is that there are currently 6 spacecrafts on mars,0,1,1097.0,9.0,3.0,0.0,0.0,1
13486,13486,13487,0,8658680396,45,my friends' point of view is that astronauts can grow as much as two inches in space,0,3,700.0,164.0,17.0,4.0,0.0,1
13487,13487,13488,0,5872699870,21,my friends' point of view is that it takes an average of 364 licks to get to the center of a lollipop,0,1,1223.0,98.0,36.0,2.0,0.0,1
13488,13488,13489,0,9784126973,11,my friends' point of view is that the bent joint in the legs of the flamingo is its ankles,1,1,2388.0,708.0,99.0,5.0,2.0,1
13489,13489,13490,0,8217382576,56,my friends' point of view is that canned pumpkins do not contain actual pumpkins,1,1,983.0,287.0,60.0,4.0,1.0,1
13490,13490,13491,0,7218896161,24,my friends' point of view is that captive ravens can speak better than parrots,0,1,1245.0,12.0,0.0,0.0,0.0,1
13491,13491,13492,0,7078230822,30,my friends' point of view is that typing keyboards were previously arranged alphabetically,0,1,5608.0,525.0,174.0,0.0,0.0,1
13492,13492,13493,0,5030347317,24,my friends' point of view is that no two tongue prints are alike,1,1,4654.0,843.0,322.0,15.0,1.0,1
13493,13493,13494,0,8131786329,43,my friends' point of view is that a full jumbo jet tank has enough fuel to drive a car around the world four times,0,1,1066.0,165.0,52.0,4.0,0.0,1
13494,13494,13495,0,5246098044,34,"my friends' point of view is that your heart beats 100,000 times a day",0,1,5112.0,499.0,33.0,2.0,0.0,1
13495,13495,13496,0,5155024745,14,"my friends' point of view is that at birth, baby pandas are smaller than mice",0,1,2040.0,165.0,5.0,2.0,0.0,1
13496,13496,13497,0,8640269072,46,my friends' point of view is that may 22nd is the least common birth date,0,1,4894.0,1347.0,536.0,9.0,3.0,1
13497,13497,13498,0,6846452547,8,my friends' point of view is that the population of the united states increases by one person every 12 seconds,0,1,468.0,28.0,10.0,0.0,0.0,1
13498,13498,13499,0,5909248755,12,my friends' point of view is that the microwave oven was an accidental invention,0,1,4255.0,156.0,61.0,2.0,1.0,1
13499,13499,13500,0,9250200050,6,"my friends' point of view is that a single lightning bolt has enough energy to toast 100,000 slices of bread",0,1,4561.0,723.0,241.0,0.0,0.0,1
13500,13500,13501,0,2720493440,53,my friends' point of view is that the netherlands is home to the population of tallest humans on earth,0,1,7856.0,1509.0,509.0,30.0,1.0,1
13501,13501,13502,0,1616099616,11,my friends' point of view is that the people who are currently alive are only 7% of the total number of people who have ever lived,0,1,9752.0,2041.0,139.0,15.0,1.0,1
13502,13502,13503,0,6942015356,34,my friends' point of view is that there are more than 24 time zones around the world,0,1,2943.0,145.0,17.0,2.0,0.0,1
13503,13503,13504,0,1326016064,9,"my friends' point of view is that in japan, its considered good luck when a sumo wrestler makes your baby cry",0,1,8738.0,350.0,102.0,4.0,1.0,1
13504,13504,13505,0,3889985011,53,my friends' point of view is that bubble wrap was originally designed to be used as wallpaper,0,1,76.0,28.0,1.0,0.0,0.0,1
13505,13505,13506,0,3828589493,23,my friends' point of view is that neptune was the first planet that was discovered before being seen through a telescope,0,1,9265.0,577.0,48.0,3.0,0.0,1
13506,13506,13507,0,6374641928,22,my friends' point of view is that q' is the only letter that doesn’t appear in any u.s. state name,1,1,9444.0,2042.0,345.0,11.0,2.0,1
13507,13507,13508,0,3029653604,39,my friends' point of view is that only one-fourth of the sahara desert is sandy,0,1,9063.0,1951.0,209.0,6.0,2.0,1
13508,13508,13509,0,3723834941,7,my friends' point of view is that human ears and noses never stop growing,0,1,2974.0,201.0,33.0,2.0,0.0,1
13509,13509,13510,0,1702867089,16,my friends' point of view is that bees can fly higher than mount everest,1,1,8578.0,938.0,39.0,13.0,3.0,1
13510,13510,13511,0,5142872922,20,my friends' point of view is that the eiffel tower gets taller during the summer,0,1,4996.0,255.0,100.0,6.0,2.0,1
13511,13511,13512,0,6812126953,30,my friends' point of view is that humans have jumped further than horses in the olympics,0,3,5622.0,2205.0,838.0,2.0,0.0,1
13512,13512,13513,0,5228341901,32,my friends' point of view is that wild boars wash their food,0,1,3383.0,1370.0,473.0,31.0,5.0,1
13513,13513,13514,0,9783658004,15,my friends' point of view is that the french scrabble world champion winner doesn’t speak french,0,1,3788.0,343.0,109.0,2.0,0.0,1
13514,13514,13515,0,3305344056,7,my friends' point of view is that jobs in the field of agriculture are the most prevalent types of jobs in the world,0,1,9437.0,3373.0,1214.0,59.0,3.0,1
13515,13515,13516,0,1272556190,58,my friends' point of view is that it is physically impossible for humans to keep their eyes open while sneezing,0,1,6569.0,2119.0,735.0,49.0,11.0,1
13516,13516,13517,0,5210765270,38,my friends' point of view is that the eye of an ostrich is bigger than its brain,0,1,2112.0,432.0,155.0,6.0,2.0,1
13517,13517,13518,0,5142303784,56,my friends' point of view is that the largest pair of eyes in the world belongs to the giant squid,0,1,5709.0,1696.0,185.0,22.0,2.0,1
13518,13518,13519,0,2188610220,8,my friends' point of view is that losing weight alters brain activity,0,1,3754.0,1639.0,511.0,38.0,4.0,1
13519,13519,13520,0,7108712509,45,"my friends' point of view is that the odds of getting a set of cards referred to as a royal flush is 1 in 649,740",0,1,9507.0,2253.0,344.0,25.0,4.0,1
13520,13520,13521,0,8911128239,50,my friends' point of view is that driving south from detroit will lead to canada,1,1,2956.0,1092.0,340.0,9.0,2.0,1
13521,13521,13522,0,2066542371,50,my friends' point of view is that sea otters are born unable to swim,0,1,1145.0,61.0,1.0,1.0,0.0,1
13522,13522,13523,0,2291874804,52,my friends' point of view is that bananas get their curved shape by growing towards the sun,0,2,3092.0,948.0,368.0,24.0,5.0,1
13523,13523,13524,0,6131501367,13,my friends' point of view is that apple seeds contain cyanide,0,1,7866.0,1455.0,514.0,23.0,2.0,1
13524,13524,13525,0,6692632941,57,my friends' point of view is that playing dance music helps ward off mosquitoes,0,1,4148.0,13.0,2.0,0.0,0.0,1
13525,13525,13526,0,8258906283,25,my friends' point of view is that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,0,1,9005.0,2153.0,827.0,30.0,7.0,1
13526,13526,13527,0,5110433961,38,my friends' point of view is that the average american spends time totalling 2.5 days annually looking for lost items,0,1,3153.0,77.0,3.0,2.0,1.0,1
13527,13527,13528,0,5500480899,37,my friends' point of view is that sloths can hold their breaths longer than dolphins,0,3,8139.0,2096.0,105.0,34.0,13.0,1
13528,13528,13529,0,2941583338,27,my friends' point of view is that around 50% of the mined gold on earth comes from one source,0,1,3452.0,761.0,92.0,4.0,0.0,1
13529,13529,13530,0,3200726380,46,my friends' point of view is that 12 plants and 5 animals make up 75% of diets around the world,0,1,5418.0,603.0,69.0,0.0,0.0,1
13530,13530,13531,0,7288938123,55,my friends' point of view is that the human brain uses 20% of the body's oxygen,0,1,4391.0,207.0,63.0,4.0,1.0,1
13531,13531,13532,0,5499143678,19,my friends' point of view is that lemurs were previously the size of gorillas,0,2,133.0,43.0,17.0,0.0,0.0,1
13532,13532,13533,0,7199794461,51,"my friends' point of view is that there are over 6,000 species of grass",0,1,6318.0,2124.0,291.0,42.0,11.0,1
13533,13533,13534,0,7203679012,38,my friends' point of view is that the largest living thing on earth is a tree,0,1,4320.0,1081.0,222.0,24.0,6.0,1
13534,13534,13535,0,5347157759,44,my friends' point of view is that you can fit about 400 grapevines in one acre of land,1,1,5485.0,1364.0,186.0,17.0,5.0,1
13535,13535,13536,0,5990035469,57,my friends' point of view is that ketchup leaves the bottle at a measured speed of 25 miles per year,0,1,4835.0,399.0,125.0,6.0,2.0,1
13536,13536,13537,0,8053407620,57,my friends' point of view is that china is the world’s largest silk producer,0,1,3799.0,446.0,27.0,3.0,0.0,1
13537,13537,13538,0,4430046737,47,my friends' view is that nucelear fission is now being used to produce electricity,0,1,5859.0,587.0,192.0,6.0,0.0,1
13538,13538,13539,0,3446794180,45,my friends' view is that earth days are getting longer over time due to orbital expansion,0,1,7772.0,645.0,181.0,16.0,4.0,1
13539,13539,13540,0,9232589348,9,my friends' view is that iceland is growing 5 centimeters per year,1,1,4447.0,1371.0,133.0,3.0,1.0,1
13540,13540,13541,0,9579975690,8,my friends' view is that yellowstone national park is home to a supervolcano,0,1,3003.0,1213.0,238.0,25.0,5.0,1
13541,13541,13542,0,5433670851,36,my friends' view is that it snows in the sahara desert,0,1,461.0,27.0,6.0,0.0,0.0,0
13542,13542,13543,0,5411490686,26,my friends' view is that the most productive work day of the week is tuesday,0,1,7057.0,1408.0,406.0,13.0,5.0,1
13543,13543,13544,0,8837959114,15,my friends' view is that seventy percent of small businesses are owned and operated by a single person.,0,1,4208.0,1417.0,415.0,11.0,2.0,1
13544,13544,13545,0,7840268701,14,my friends' view is that the rubik's cube is the best-selling product of all time,0,1,8568.0,3704.0,702.0,46.0,0.0,1
13545,13545,13546,0,8753494566,29,"my friends' view is that the metro of st. petersburg, with an average depth of hundred meters, is the deepest metro in the world",1,1,4727.0,1907.0,301.0,0.0,0.0,1
13546,13546,13547,0,1769851740,17,my friends' view is that mobile phone use in india is nearly 100%,0,1,7713.0,1293.0,320.0,17.0,6.0,1
13547,13547,13548,0,3435656713,34,my friends' view is that more businesses will be owned by women than men by 2045,0,1,8969.0,858.0,257.0,16.0,4.0,1
13548,13548,13549,0,4696166722,32,my friends' view is that most car horns honk in the key of f,0,1,7786.0,528.0,72.0,5.0,0.0,1
13549,13549,13550,0,1471962498,14,my friends' view is that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,0,1,5026.0,517.0,80.0,8.0,0.0,1
13550,13550,13551,0,6666678464,22,my friends' view is that it would take less than a month to get to the moon by car at 60mph,0,1,6893.0,206.0,4.0,1.0,0.0,1
13551,13551,13552,0,7654934050,26,my friends' view is that the first electric vehicle was created in 1832,0,1,5942.0,1075.0,14.0,21.0,3.0,1
13552,13552,13553,0,9252385308,10,my friends' view is that the average car has more than 100 miles of code in the vehicle’s internal computer,0,3,5479.0,2367.0,200.0,21.0,3.0,1
13553,13553,13554,0,5431393039,39,my friends' view is that 90% of drivers admit to singing in the car,0,1,5113.0,1635.0,20.0,2.0,1.0,1
13554,13554,13555,0,3883245551,35,my friends' view is that the automotive industry employs about 9.9 million americans,0,1,3211.0,1076.0,321.0,10.0,2.0,1
13555,13555,13556,0,1291962927,39,my friends' view is that the oldest playable musical instruments were found in china,0,1,733.0,40.0,3.0,0.0,0.0,1
13556,13556,13557,0,6914385862,54,my friends' view is that the earliest playable recording of a person singing was recorded in 1860,0,1,7589.0,1485.0,236.0,17.0,4.0,1
13557,13557,13558,0,2316067821,46,my friends' view is that elvis presley has sold more records than the music band the beatles,0,1,7412.0,955.0,257.0,5.0,0.0,1
13558,13558,13559,0,6046730419,9,my friends' view is that the origins of the banjo instrument begin in africa,0,1,5248.0,365.0,20.0,6.0,1.0,1
13559,13559,13560,0,5474037073,18,my friends' view is that violins are constructed from 70 individual wooden pieces,0,1,6174.0,2237.0,469.0,18.0,2.0,1
13560,13560,13561,0,3538795184,33,"my friends' view is that the oldest surviving song is around 3,500 years old",0,1,3740.0,26.0,1.0,0.0,0.0,1
13561,13561,13562,0,5698195583,46,"my friends' view is that the best selling single of all time is ""white christmas"" by bing crosby",0,1,1344.0,424.0,24.0,1.0,0.0,1
13562,13562,13563,0,1577059783,11,my friends' view is that the harmonica is the best selling musical instrument,0,1,143.0,42.0,5.0,0.0,0.0,1
13563,13563,13564,0,2985010375,47,my friends' view is that the musical artist prince played 27 different instruments on his debut album,0,1,2018.0,278.0,29.0,5.0,2.0,1
13564,13564,13565,0,4092634775,36,my friends' view is that an average user spends 40% of their day on the internet,0,1,9704.0,3287.0,619.0,4.0,1.0,1
13565,13565,13566,0,4868877344,56,my friends' view is that half of retail purchases are now made through a mobile device,0,1,7863.0,3030.0,1196.0,20.0,0.0,1
13566,13566,13567,0,7917668468,57,my friends' view is that 1 in 3 people have never used the internet,0,1,1204.0,522.0,101.0,2.0,0.0,1
13567,13567,13568,0,8064693639,15,my friends' view is that the longest recorded cricket match lasted 14 days,0,1,8548.0,1133.0,12.0,2.0,0.0,1
13568,13568,13569,0,3115150358,32,my friends' view is that badminton is the fastest ball and net sport in the world,0,1,859.0,34.0,12.0,1.0,0.0,1
13569,13569,13570,0,8645540579,52,my friends' view is that cannonballs were the first objects thrown in international shot put events in the early 1900s,0,1,7114.0,3057.0,989.0,59.0,3.0,1
13570,13570,13571,0,5273158010,37,my friends' view is that the first gloves used in american sport baseball were fingerless,0,1,7017.0,201.0,35.0,3.0,1.0,1
13571,13571,13572,0,3753781490,14,"my friends' view is that at the first modern olympics, winners were awarded silver medals",0,1,9819.0,2104.0,529.0,41.0,7.0,1
13572,13572,13573,0,3029283153,52,"my friends' view is that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",0,1,5705.0,1549.0,171.0,18.0,1.0,1
13573,13573,13574,0,3908253361,53,my friends' view is that the biggest passenger bus in the world operates in brazil,0,1,4181.0,917.0,356.0,2.0,0.0,1
13574,13574,13575,0,6875995860,53,"my friends' view is that shanghai, china has the world's longest subway system",0,1,1055.0,257.0,57.0,4.0,0.0,1
13575,13575,13576,0,7533711857,53,my friends' view is that the longest possible train journey in the world is from portugal to singapore,0,2,9590.0,543.0,161.0,8.0,2.0,1
13576,13576,13577,0,7707249593,23,my friends' view is that dolphins are mammals,0,1,7553.0,1672.0,359.0,12.0,1.0,0
13577,13577,13578,0,5097229142,44,my friends' view is that dragonflies can see in all directions at the same time,0,1,9241.0,960.0,41.0,1.0,0.0,1
13578,13578,13579,0,1331194573,55,my friends' view is that the cheetah is the fastest land animal on earth,0,1,2167.0,251.0,34.0,4.0,1.0,1
13579,13579,13580,0,7249646595,24,"my friends' view is that a common garden snail has over 12,000 teeth",0,1,8925.0,492.0,23.0,1.0,0.0,1
13580,13580,13581,0,2903193283,40,my friends' view is that an octopus has three hearts,0,1,8054.0,362.0,118.0,8.0,2.0,0
13581,13581,13582,0,8413853952,37,my friends' view is that adult cats only meow to humans,0,3,9891.0,480.0,79.0,9.0,4.0,0
13582,13582,13583,0,4657132816,60,my friends' view is that koalas sleep up to 22 hours per day,0,1,1831.0,253.0,77.0,5.0,2.0,1
13583,13583,13584,0,6511918230,41,my friends' view is that some ants can lift up to 20 times their own body weight,0,1,5381.0,953.0,79.0,2.0,1.0,1
13584,13584,13585,0,9509413393,16,my friends' view is that the volcano olympus mons on mars is over 3 times taller than mount everest,0,1,3401.0,1247.0,74.0,3.0,0.0,1
13585,13585,13586,0,6773091931,19,my friends' view is that we only see the same side of the moon,0,1,6942.0,2654.0,684.0,38.0,13.0,1
13586,13586,13587,0,3264694254,36,my friends' view is that sputnik was the first artificial satellite in space,0,1,2657.0,1000.0,379.0,1.0,0.0,1
13587,13587,13588,0,3551736599,5,my friends' view is that halley’s comet won’t be seen again until 2061,0,1,2016.0,589.0,21.0,13.0,2.0,1
13588,13588,13589,0,3157648691,40,my friends' view is that neptune radiates more heat than it gets from the sun,1,1,8345.0,3516.0,417.0,8.0,0.0,1
13589,13589,13590,0,6433955322,20,my friends' view is that sound actually travels in space,0,1,520.0,198.0,9.0,5.0,1.0,0
13590,13590,13591,0,3801865441,14,my friends' view is that there are more stars in the universe than grains of sand on earth,0,1,6592.0,1996.0,752.0,6.0,1.0,1
13591,13591,13592,0,3934781524,29,my friends' view is that there’s a planet made of diamonds two times the size of earth,0,1,9104.0,33.0,6.0,0.0,0.0,1
13592,13592,13593,0,9041241264,22,my friends' view is that it rains diamonds on jupiter and saturn,0,1,7744.0,1879.0,685.0,40.0,15.0,1
13593,13593,13594,0,2575760830,26,my friends' view is that mars has running water,0,1,9564.0,1834.0,556.0,17.0,3.0,0
13594,13594,13595,0,4746737374,44,my friends' view is that marie curie is the only person with two nobel prizes in different sciences,0,1,8323.0,297.0,4.0,0.0,0.0,1
13595,13595,13596,0,4870779785,5,my friends' view is that there is a world championship for throwing mobile phones,0,1,2712.0,1132.0,136.0,25.0,3.0,1
13596,13596,13597,0,5459162406,25,my friends' view is that it is illegal to waste food in french supermarkets,0,1,8014.0,2722.0,760.0,9.0,1.0,1
13597,13597,13598,0,4940484181,35,my friends' view is that take out restaurants have been found in the remains of pompeii,0,1,6497.0,577.0,128.0,11.0,4.0,1
13598,13598,13599,0,1809110206,52,my friends' view is that evidence from seymour island suggest that penguins were once 6 ft tall,0,1,902.0,127.0,47.0,1.0,0.0,1
13599,13599,13600,0,5863688414,24,my friends' view is that the scottish were the first people to fry chicken,1,1,1706.0,404.0,11.0,4.0,1.0,1
13600,13600,13601,0,6812228426,28,my friends' view is that baked beans are not actually baked,0,1,3740.0,710.0,244.0,3.0,1.0,0
13601,13601,13602,0,8988666117,58,my friends' view is that artificial banana flavoring is based on an extinct banana type,0,1,7940.0,2474.0,30.0,6.0,1.0,1
13602,13602,13603,0,3858853756,46,my friends' view is that australia has a bright pink lake,0,1,6117.0,104.0,38.0,0.0,0.0,0
13603,13603,13604,0,6261521359,60,my friends' view is that a full jumbo jet tank has enough fuel to drive a car around the world four times,0,1,9860.0,2329.0,629.0,2.0,0.0,1
13604,13604,13605,0,6615329508,33,"my friends' view is that your heart beats 100,000 times a day",0,1,5380.0,910.0,43.0,21.0,1.0,1
13605,13605,13606,0,1583425790,29,my friends' view is that may 22nd is the least common birth date,0,1,4805.0,1369.0,418.0,26.0,9.0,1
13606,13606,13607,0,2929218219,26,my friends' view is that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,0,2,2011.0,76.0,17.0,1.0,0.0,1
13607,13607,13608,0,4269844162,26,my friends' view is that a pound of houseflies contains more protein than a pound of beef,0,1,9862.0,281.0,83.0,0.0,0.0,1
13608,13608,13609,0,8218523876,15,my friends' view is that the population of the united states increases by one person every 12 seconds,0,1,4890.0,32.0,8.0,0.0,0.0,1
13609,13609,13610,0,6851375229,13,my friends' view is that a blue whale's heartbeat can be heard from two miles away,1,1,6895.0,2104.0,47.0,2.0,0.0,1
13610,13610,13611,0,7265131073,40,"my friends' view is that the canary islands are named after types of dogs, not birds",0,1,2814.0,262.0,34.0,4.0,1.0,1
13611,13611,13612,0,3818164718,5,my friends' view is that the people who are currently alive are only 7% of the total number of people who have ever lived,0,1,3792.0,722.0,218.0,2.0,1.0,1
13612,13612,13613,0,7823538707,31,my friends' view is that the red-billed quelea is the most common bird on earth,0,1,5011.0,329.0,71.0,4.0,1.0,1
13613,13613,13614,0,1644665544,52,"my friends' view is that in japan, its considered good luck when a sumo wrestler makes your baby cry",0,1,2562.0,540.0,168.0,2.0,0.0,1
13614,13614,13615,0,5585375869,6,my friends' view is that our sense of smell and taste decreases by 20%-50% during airplane flights,0,1,5349.0,2371.0,255.0,54.0,19.0,1
13615,13615,13616,0,9141040366,17,"my friends' view is that blue whales eat 500,000 calories in 1 mouthful on average",0,1,8886.0,1184.0,401.0,7.0,2.0,1
13616,13616,13617,0,2398587342,29,my friends' view is that the eiffel tower gets taller during the summer,0,1,6916.0,2455.0,679.0,61.0,11.0,1
13617,13617,13618,0,6006768032,55,my friends' view is that the french scrabble world champion winner doesn’t speak french,0,1,9306.0,170.0,43.0,3.0,1.0,1
13618,13618,13619,0,4073786107,55,my friends' view is that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,0,1,6748.0,1263.0,354.0,7.0,0.0,1
13619,13619,13620,0,3413698180,7,my friends' view is that x-rays can’t distinguish real diamonds from fake ones,0,2,7806.0,521.0,172.0,9.0,2.0,1
13620,13620,13621,0,6455695958,26,my friends' view is that buttermilk does not contain any butter,0,1,8148.0,1548.0,450.0,25.0,8.0,1
13621,13621,13622,0,2843175811,48,my friends' view is that children are born less frequently on saturdays,0,1,9568.0,1536.0,407.0,3.0,0.0,1
13622,13622,13623,0,4490906639,48,my friends' view is that humans physically cannot hum while holding your nose,0,1,4749.0,1401.0,453.0,20.0,5.0,1
13623,13623,13624,0,2327087012,23,my friends' view is that outerspace partly smells like diesel fuel and barbeque,0,1,9484.0,1865.0,446.0,19.0,3.0,1
13624,13624,13625,0,9447339995,27,my friends' view is that cactus spines can be used to make hooks,0,2,9511.0,3777.0,97.0,72.0,19.0,1
13625,13625,13626,0,8172580855,53,my friends' view is that driving south from detroit will lead to canada,0,1,4313.0,126.0,42.0,2.0,0.0,1
13626,13626,13627,0,6524988471,12,my friends' view is that snakes can predict earthquakes,0,1,1500.0,161.0,54.0,0.0,0.0,0
13627,13627,13628,0,7827914430,29,my friends' view is that the opposite sides of dice will always equal 7,1,1,1084.0,190.0,73.0,2.0,1.0,1
13628,13628,13629,0,8898922825,32,my friends' view is that playing dance music helps ward off mosquitoes,0,1,5256.0,1698.0,190.0,39.0,5.0,1
13629,13629,13630,0,4316294541,26,my friends' view is that the chicken is the closest relative to the t-rex,0,1,8541.0,2606.0,12.0,4.0,1.0,1
13630,13630,13631,0,4894477870,53,my friends' view is that sloths can hold their breaths longer than dolphins,0,1,5812.0,2577.0,147.0,44.0,7.0,1
13631,13631,13632,0,8052055465,28,my friends' view is that ravens are always aware when someone is watching them,0,1,1034.0,324.0,117.0,3.0,1.0,1
13632,13632,13633,0,3320502372,35,my friends' view is that baby spiders are called spiderlings,0,1,5558.0,757.0,238.0,7.0,2.0,1
13633,13633,13634,0,8729350203,13,my friends' view is that baby octopuses are the size of a flea,0,1,4792.0,2078.0,419.0,50.0,17.0,1
13634,13634,13635,0,2637560910,40,my friends' view is that honeybees can recognize human faces,0,1,6863.0,764.0,184.0,9.0,2.0,1
13635,13635,13636,0,7362023638,41,my friends' view is that you can burn calories just by standing,0,1,777.0,228.0,37.0,3.0,1.0,1
13636,13636,13637,0,8743802116,8,my friends' view is that flossing your teeth improves memory,0,1,4283.0,356.0,18.0,6.0,2.0,1
13637,13637,13638,0,1873451906,56,"my friends' view is that the largest prime number has 17,425,170 digits",0,1,4356.0,1834.0,234.0,5.0,2.0,1
13638,13638,13639,0,4749411233,45,my friends' view is that the insect population of the world is 1 billion times more than the world population,0,1,4220.0,397.0,77.0,9.0,1.0,1
13639,13639,13640,0,3879499598,55,my friends' view is that you can fit about 400 grapevines in one acre of land,0,1,5487.0,1160.0,223.0,10.0,0.0,1
13640,13640,13641,0,2050935107,35,my friends' view is that lightning strikes somewhere on earth about 100 times every second,0,1,7547.0,448.0,72.0,4.0,0.0,1
13641,13641,13642,0,4999504159,55,my friends' view is that there are 366 dimples on a regulation golf ball,0,1,2030.0,254.0,41.0,2.0,0.0,1
13642,13642,13643,0,9990382706,5,my friends' view is that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,3,5514.0,2038.0,88.0,50.0,4.0,1
13643,13643,13644,0,9994544169,44,my friends' view is that a pineapple plant can only produce one pineapple a year,1,1,4645.0,1093.0,67.0,25.0,5.0,1
13644,13644,13645,0,8284578857,7,my friends' view is that strawberries are the only known fruit to grow their seeds externally,0,1,945.0,160.0,61.0,3.0,1.0,1
13645,13645,13646,0,3933514648,50,my friends' opinion is that humans will live on mars by 2035,1,1,6478.0,1897.0,542.0,14.0,0.0,1
13646,13646,13647,0,7979839879,36,my friends' opinion is that new elements have been discovered outside the periodic table,0,1,3127.0,520.0,128.0,7.0,3.0,1
13647,13647,13648,0,2922998573,48,my friends' opinion is that microbes from the sahara desert help feed the amazon rainforest,0,1,9398.0,1840.0,264.0,16.0,1.0,1
13648,13648,13649,0,5509914543,39,my friends' opinion is that the largest rock on earth is in australia,0,1,3790.0,439.0,170.0,0.0,0.0,1
13649,13649,13650,0,7080008674,23,"my friends' opinion is that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",0,1,7485.0,1332.0,404.0,22.0,8.0,1
13650,13650,13651,0,1264942999,38,my friends' opinion is that seventy percent of small businesses are owned and operated by a single person.,0,1,5392.0,881.0,251.0,18.0,6.0,1
